fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3,date
100050,2024-09-07,2121.423335,1524.724523,5806.681064,3562.364793,4266.671788,2024-09-07
160717,2024-09-07,1360.977328,1375.950831,2853.112815,2401.0,2691.341198,2024-09-07
161024,2024-09-07,1465.168152,2352.284366,5327.017624,2401.0,5816.571032,2024-09-07
161028,2024-09-07,1924.162708,4615.863943,19737.407175,2401.0,19573.51628,2024-09-07
164402,2024-09-07,1379.991828,2412.544354,6734.925187,2401.0,8579.404187,2024-09-07
164906,2024-09-07,1447.756504,3690.998551,17435.16395,2401.0,11684.147659,2024-09-07
166016,2024-09-07,3573.446884,12897.847068,4935.657469,2989.453086,4871.372678,2024-09-07
168204,2024-09-07,3129.564495,3010.595351,6752.585844,2401.0,9740.062554,2024-09-07
530028,2024-09-07,7444.38624,12924.766264,7028.092091,4115.496566,4280.093887,2024-09-07
000086,2024-09-08,2102.635229,1351.098219,4103.487319,3300.280646,2971.086003,2024-09-08
000192,2024-09-08,2182.047136,3849.292146,2802.250123,2486.477579,2614.340735,2024-09-08
000385,2024-09-08,1717.786793,2153.055936,2448.33056,2411.596394,2465.991217,2024-09-08
000402,2024-09-08,1717.63637,1730.970227,2610.808603,2445.504855,2526.03745,2024-09-08
000965,2024-09-08,1358.093115,1446.732261,2441.972724,2401.0,2455.394823,2024-09-08
001016,2024-09-08,1643.82545,1573.691663,3317.234877,2401.0,2712.533987,2024-09-08
001316,2024-09-08,1827.627753,3221.385992,3669.741587,2713.240413,3002.168759,2024-09-08
001338,2024-09-08,1508.753112,2350.920207,3448.630163,2669.441984,3102.481289,2024-09-08
001407,2024-09-08,1349.977361,1361.787587,2412.30282,2401.0,2413.715673,2024-09-08
001480,2024-09-08,1481.628764,1795.626789,3195.023131,2401.0,3618.172469,2024-09-08
050027,2024-09-08,6861.580494,11051.106757,5144.05322,3209.151657,3888.027306,2024-09-08
100050,2024-09-08,1872.614423,1623.474319,4279.387461,3012.058726,3388.58393,2024-09-08
160717,2024-09-08,1350.600512,1389.611435,2628.46926,2401.0,2551.468796,2024-09-08
161024,2024-09-08,1421.547917,1698.218555,3914.165078,2401.0,4186.845619,2024-09-08
161028,2024-09-08,1952.481989,4190.596587,11597.257227,2401.0,11244.04409,2024-09-08
164402,2024-09-08,1421.17912,1945.179745,4491.315343,2401.0,5573.560394,2024-09-08
164906,2024-09-08,1567.302308,4297.017154,10142.72553,2401.0,6929.898839,2024-09-08
166016,2024-09-08,3098.438001,14063.974853,4217.928375,2732.313922,3532.69489,2024-09-08
168204,2024-09-08,2404.763964,2918.435023,4422.791994,2401.0,6224.178992,2024-09-08
530028,2024-09-08,7965.896753,15483.974842,4974.510914,3603.337517,3420.373113,2024-09-08
000086,2024-09-09,2601.797331,1349.977361,6769.540075,4263.846083,5307.944115,2024-09-09
000192,2024-09-09,9777.842758,7632.274515,3575.080466,2619.285718,4147.992174,2024-09-09
000385,2024-09-09,2617.836421,2801.439911,2526.743877,2416.541378,2720.304676,2024-09-09
000402,2024-09-09,2215.012575,3142.9365,3000.755906,2509.789646,3191.491,2024-09-09
000965,2024-09-09,1814.313674,2021.923754,2516.147483,2401.0,2791.653729,2024-09-09
001016,2024-09-09,5834.654533,1958.584424,4617.05922,2401.0,4934.951043,2024-09-09
001316,2024-09-09,5513.553238,12253.443184,5992.471174,3072.10496,6289.876635,2024-09-09
001338,2024-09-09,3906.488833,17446.02017,5748.047683,3091.884895,7791.032466,2024-09-09
001407,2024-09-09,1355.992121,1647.954882,2453.981971,2401.0,2514.73463,2024-09-09
001480,2024-09-09,5304.305139,4545.830835,5720.497059,2401.0,14054.207806,2024-09-09
050027,2024-09-09,20059.131785,19799.778021,9412.280763,4075.230268,9145.958058,2024-09-09
100050,2024-09-09,16342.706479,5931.447364,7708.380592,3949.486391,7138.294589,2024-09-09
160717,2024-09-09,1767.613069,4470.883668,3175.949622,2401.0,3356.794748,2024-09-09
161024,2024-09-09,4367.406866,5981.038631,7716.857707,2401.0,17880.918929,2024-09-09
161028,2024-09-09,11986.417567,12014.787458,32872.697303,2401.0,77042.000047,2024-09-09
164402,2024-09-09,5647.987416,5896.320892,10045.238704,2401.0,30722.335727,2024-09-09
164906,2024-09-09,9590.322141,12323.608833,29187.271435,2401.0,38752.283176,2024-09-09
166016,2024-09-09,22499.48138,100489.596552,7268.98345,3524.217775,10322.86423,2024-09-09
168204,2024-09-09,22204.918942,12706.514285,9419.345026,2401.0,30187.571038,2024-09-09
530028,2024-09-09,28560.240654,24019.389683,8274.934463,4441.159078,7603.829504,2024-09-09
000086,2024-09-10,3965.720569,1361.226155,7921.0149,4919.409665,5545.303343,2024-09-10
000192,2024-09-10,11149.832115,4891.590155,3957.963507,2687.809067,4307.644512,2024-09-10
000385,2024-09-10,2130.184349,3993.646614,2562.771617,2422.192788,2721.011102,2024-09-10
000402,2024-09-10,2141.689014,1642.639947,3147.692571,2569.835879,3291.803531,2024-09-10
000965,2024-09-10,1602.587927,1814.976978,2539.45955,2401.0,2848.167831,2024-09-10
001016,2024-09-10,3639.005444,2983.151461,5011.951506,2401.0,4931.418911,2024-09-10
001316,2024-09-10,5101.787774,22140.441577,7163.725935,3563.777646,6569.621439,2024-09-10
001338,2024-09-10,4539.991857,21822.100786,6366.877099,3463.465115,8129.410651,2024-09-10
001407,2024-09-10,1350.248296,1356.584006,2460.339807,2401.0,2530.982434,2024-09-10
001480,2024-09-10,2899.340976,3638.985774,6407.849823,2401.0,14673.743648,2024-09-10
050027,2024-09-10,27681.497529,14859.418638,11591.605817,4834.638512,9793.750951,2024-09-10
100050,2024-09-10,16816.941246,3019.118537,8597.064844,4300.580249,7423.690804,2024-09-10
160717,2024-09-10,1649.512434,1819.321585,3241.647265,2401.0,3389.290356,2024-09-10
161024,2024-09-10,3350.930007,4339.2819,8873.983943,2401.0,18154.305897,2024-09-10
161028,2024-09-10,13170.67785,14957.185536,39511.69142,2401.0,78409.641312,2024-09-10
164402,2024-09-10,4702.291662,5314.581601,11743.487466,2401.0,31097.448078,2024-09-10
164906,2024-09-10,7304.01273,12942.86587,33733.83093,2401.0,39216.405238,2024-09-10
166016,2024-09-10,39601.182336,61942.604187,7685.774951,3781.356938,11045.538308,2024-09-10
168204,2024-09-10,9991.490573,11938.264478,11241.924812,2401.0,31042.346829,2024-09-10
530028,2024-09-10,75166.963049,22315.093207,10264.230849,5134.869678,8041.813793,2024-09-10
000086,2024-09-11,1814.592467,1367.000162,7560.737501,4843.115627,5575.679673,2024-09-11
000192,2024-09-11,8357.264918,6045.925271,3835.045335,2670.14841,4372.635729,2024-09-11
000385,2024-09-11,2603.110228,3072.836742,2553.588075,2425.018493,2747.148874,2024-09-11
000402,2024-09-11,2245.550977,3606.243368,3145.573292,2552.175223,3250.830807,2024-09-11
000965,2024-09-11,1684.695911,1686.361999,2540.872402,2401.0,2820.617206,2024-09-11
001016,2024-09-11,3955.563535,1842.059385,4891.85904,2401.0,5006.300096,2024-09-11
001316,2024-09-11,5057.952795,43055.662059,6787.200732,3356.794748,6606.355606,2024-09-11
001338,2024-09-11,4800.278396,51533.413988,6206.518335,3373.042552,8368.889158,2024-09-11
001407,2024-09-11,1351.061101,1350.909053,2465.991217,2401.0,2541.578828,2024-09-11
001480,2024-09-11,2599.357559,2712.646711,6441.051858,2401.0,15115.260069,2024-09-11
050027,2024-09-11,22506.609359,14192.838333,11147.263691,4696.178962,9845.320069,2024-09-11
100050,2024-09-11,18126.463902,3973.147552,8617.551206,4419.966289,7617.958029,2024-09-11
160717,2024-09-11,1722.713694,1689.313946,3275.555726,2401.0,3442.978753,2024-09-11
161024,2024-09-11,2922.742946,3613.71007,8559.624251,2401.0,18018.672052,2024-09-11
161028,2024-09-11,10431.456865,46253.822329,39438.929514,2401.0,84731.450033,2024-09-11
164402,2024-09-11,3205.533251,5986.210946,11471.51335,2401.0,31514.239579,2024-09-11
164906,2024-09-11,9324.667672,9400.951525,32977.248391,2401.0,40077.538865,2024-09-11
166016,2024-09-11,33340.247389,82185.607125,7374.240965,3676.099423,11102.052409,2024-09-11
168204,2024-09-11,10288.432471,11628.973951,10503.709356,2401.0,30717.390743,2024-09-11
530028,2024-09-11,40168.983151,30980.424871,9584.648774,4913.758254,8022.033857,2024-09-11
000086,2024-09-12,2221.457093,1349.977361,7593.233109,4650.967681,5527.642686,2024-09-12
000192,2024-09-12,6877.975593,4627.087161,3798.311169,2652.487753,4236.295458,2024-09-12
000385,2024-09-12,2466.860243,2966.744224,2546.523812,2427.844198,2734.433201,2024-09-12
000402,2024-09-12,3599.025764,2646.865497,3097.536306,2550.055944,3258.601496,2024-09-12
000965,2024-09-12,1671.19635,1545.501998,2518.266761,2401.0,2804.369402,2024-09-12
001016,2024-09-12,3196.316958,1829.74186,4865.721268,2401.0,4807.087887,2024-09-12
001316,2024-09-12,4121.905963,13735.249064,6671.346823,3283.326415,6477.079598,2024-09-12
001338,2024-09-12,4244.383719,15880.728927,6205.105482,3294.629236,8144.245603,2024-09-12
001407,2024-09-12,1451.76732,1361.132195,2458.926954,2401.0,2536.633844,2024-09-12
001480,2024-09-12,2434.215591,2486.707056,6338.620048,2401.0,14606.633152,2024-09-12
050027,2024-09-12,31718.624609,13760.507861,11030.703356,4607.875678,9608.667267,2024-09-12
100050,2024-09-12,19092.546876,4179.03275,8873.983943,4480.718949,7733.105512,2024-09-12
160717,2024-09-12,1734.808348,1422.205097,3260.720775,2401.0,3418.253834,2024-09-12
161024,2024-09-12,2851.788225,3092.024262,8522.183659,2401.0,17620.247634,2024-09-12
161028,2024-09-12,14589.099641,22539.355395,41796.980415,2401.0,80118.486468,2024-09-12
164402,2024-09-12,3772.174138,5672.012483,11314.686718,2401.0,30341.571965,2024-09-12
164906,2024-09-12,7543.210435,13027.800466,33035.881772,2401.0,39228.414485,2024-09-12
166016,2024-09-12,65925.077685,21775.337053,7280.992697,3686.695818,10815.243342,2024-09-12
168204,2024-09-12,5871.850895,11375.82314,10409.048235,2401.0,30853.731014,2024-09-12
530028,2024-09-12,56991.470472,28521.959792,9862.2743,5604.64315,7949.271951,2024-09-12
000086,2024-09-13,3481.561231,1355.604142,7504.223399,4565.490102,5392.008842,2024-09-13
000192,2024-09-13,9733.827282,3475.873543,3768.641265,2643.304212,4207.331981,2024-09-13
000385,2024-09-13,1941.519411,4273.794597,2551.468796,2415.128525,2728.075365,2024-09-13
000402,2024-09-13,3491.350822,3569.93356,3093.297748,2536.633844,3199.968115,2024-09-13
000965,2024-09-13,1625.306599,1580.490456,2530.276008,2401.0,2778.23163,2024-09-13
001016,2024-09-13,3774.299732,1747.320134,4701.830372,2401.0,4727.261718,2024-09-13
001316,2024-09-13,3282.064576,14395.066285,6372.528509,3086.233485,6226.29827,2024-09-13
001338,2024-09-13,3550.213057,11777.664629,5716.258501,3153.343981,7721.802691,2024-09-13
001407,2024-09-13,1482.95873,1418.895733,2462.459086,2401.0,2534.514566,2024-09-13
001480,2024-09-13,2478.588267,5084.481465,6207.224761,2401.0,14152.401058,2024-09-13
050027,2024-09-13,19927.597642,18959.327571,10796.169833,4516.040263,9393.91368,2024-09-13
100050,2024-09-13,18178.12598,3263.427434,8639.45042,4360.626482,7611.600193,2024-09-13
160717,2024-09-13,1614.296282,1448.020883,3223.280182,2401.0,3404.831734,2024-09-13
161024,2024-09-13,4143.454087,4384.083413,8304.604367,2401.0,17014.840318,2024-09-13
161028,2024-09-13,20458.462626,14018.607411,37551.358512,2401.0,76005.672704,2024-09-13
164402,2024-09-13,3720.55866,6526.121912,11008.097715,2401.0,29381.53866,2024-09-13
164906,2024-09-13,5886.954067,13625.432975,32038.407874,2401.0,37840.286858,2024-09-13
166016,2024-09-13,31324.184202,23226.411299,6896.696804,3503.024986,10579.296967,2024-09-13
168204,2024-09-13,6466.071518,9502.019334,10430.94745,2401.0,29204.932092,2024-09-13
530028,2024-09-13,25575.167417,16332.408342,9729.46616,4947.666716,7625.728718,2024-09-13
000086,2024-09-14,2923.642125,1349.977361,6051.810981,4203.79985,3746.742051,2024-09-14
000192,2024-09-14,3968.341271,2094.418903,3365.978289,2600.212209,3081.288501,2024-09-14
000385,2024-09-14,1652.656203,3529.651733,2494.954694,2414.422099,2522.505319,2024-09-14
000402,2024-09-14,1700.917665,1453.805674,2889.140555,2506.257515,2747.8553,2024-09-14
000965,2024-09-14,1383.910255,1622.287623,2476.587611,2401.0,2539.45955,2024-09-14
001016,2024-09-14,1526.519739,2216.53599,3832.21963,2401.0,3138.509029,2024-09-14
001316,2024-09-14,1707.506212,7975.87963,5042.327836,2972.498855,3932.532161,2024-09-14
001338,2024-09-14,1581.614783,4314.253236,4419.259863,2930.113279,4376.874287,2024-09-14
001407,2024-09-14,1355.396064,1350.226188,2436.321314,2401.0,2460.339807,2024-09-14
001480,2024-09-14,1445.660984,1472.195994,4496.260327,2401.0,6243.252501,2024-09-14
050027,2024-09-14,13253.780382,9414.095565,8731.285836,4162.827126,5899.222906,2024-09-14
100050,2024-09-14,3186.362854,1635.211609,6593.639933,3820.91681,5013.364359,2024-09-14
160717,2024-09-14,1410.450088,1378.077509,2911.746196,2401.0,2781.763761,2024-09-14
161024,2024-09-14,1955.575743,4101.541772,6069.471638,2401.0,7493.627005,2024-09-14
161028,2024-09-14,2386.58519,5842.512357,24269.838146,2401.0,29539.071719,2024-09-14
164402,2024-09-14,1558.883648,2371.260339,7511.287662,2401.0,11456.678399,2024-09-14
164906,2024-09-14,1820.373681,3699.739569,20135.125167,2401.0,15308.114441,2024-09-14
166016,2024-09-14,6970.765358,6193.275849,5160.301024,3089.765617,5680.937187,2024-09-14
168204,2024-09-14,1853.28011,3399.927059,7447.002871,2401.0,12906.971538,2024-09-14
530028,2024-09-14,14195.066287,11150.933737,8178.154064,4373.342155,4833.225659,2024-09-14
000086,2024-09-15,2314.39468,1349.977361,4288.571003,3368.097568,2964.728166,2024-09-15
000192,2024-09-15,1916.822696,4175.712223,2820.617206,2498.486826,2656.019885,2024-09-15
000385,2024-09-15,1642.771133,2010.060966,2438.440592,2403.119279,2444.798429,2024-09-15
000402,2024-09-15,1635.094673,2224.383681,2641.891359,2460.339807,2553.588075,2024-09-15
000965,2024-09-15,1359.69743,1441.876778,2440.559871,2401.0,2456.101249,2024-09-15
001016,2024-09-15,1480.107517,1586.022518,3281.913563,2401.0,2696.286182,2024-09-15
001316,2024-09-15,1727.488872,4219.871836,3603.337517,2716.772544,2988.746659,2024-09-15
001338,2024-09-15,1823.946124,2564.55182,3365.271863,2663.790574,3062.921418,2024-09-15
001407,2024-09-15,1349.977361,1349.977361,2417.247804,2401.0,2425.72492,2024-09-15
001480,2024-09-15,1363.46072,1445.831998,3228.931592,2401.0,3584.970434,2024-09-15
050027,2024-09-15,7182.222933,5878.616959,5464.770748,3269.904316,4049.092496,2024-09-15
100050,2024-09-15,2051.959246,1451.505705,4426.324126,3057.976434,3550.355547,2024-09-15
160717,2024-09-15,1406.76537,1423.620679,2658.139164,2401.0,2547.936665,2024-09-15
161024,2024-09-15,1473.976579,1616.914274,3925.467898,2401.0,4223.579785,2024-09-15
161028,2024-09-15,1437.252186,3078.498962,11714.523988,2401.0,11585.24798,2024-09-15
164402,2024-09-15,1429.616258,3067.19338,4518.159541,2401.0,5555.899737,2024-09-15
164906,2024-09-15,1430.43161,3861.296524,10197.120353,2401.0,6920.008871,2024-09-15
166016,2024-09-15,4790.366992,3178.709532,3933.945013,2704.056871,3515.034233,2024-09-15
168204,2024-09-15,1495.059941,2133.42598,4440.452651,2401.0,6253.142469,2024-09-15
530028,2024-09-15,6382.331368,11642.540921,5365.164643,3659.145193,3465.584394,2024-09-15
000086,2024-09-16,2068.796511,1349.977361,4124.680107,3228.225166,3007.113743,2024-09-16
000192,2024-09-16,3060.020913,1905.887536,2760.570973,2475.881185,2647.542769,2024-09-16
000385,2024-09-16,1616.14601,1914.518988,2441.972724,2407.357836,2452.569118,2024-09-16
000402,2024-09-16,1353.000997,1352.46991,2591.028668,2438.440592,2535.220992,2024-09-16
000965,2024-09-16,1362.648239,1489.64541,2429.257051,2401.0,2452.569118,2024-09-16
001016,2024-09-16,1350.689162,2126.271503,3202.087394,2401.0,2672.267689,2024-09-16
001316,2024-09-16,1539.43343,3193.010899,3433.088785,2660.964869,2948.480362,2024-09-16
001338,2024-09-16,1649.104676,2965.166623,3294.629236,2619.992145,3086.233485,2024-09-16
001407,2024-09-16,1349.977361,1349.977361,2408.770689,2401.0,2417.954231,2024-09-16
001480,2024-09-16,1373.277784,2099.274278,3086.939911,2401.0,3659.145193,2024-09-16
050027,2024-09-16,8217.421899,5582.462994,5078.355576,3166.059654,3944.541407,2024-09-16
100050,2024-09-16,2069.182648,1550.369782,4338.020842,2993.691643,3645.723094,2024-09-16
160717,2024-09-16,1358.21379,1363.814182,2627.056407,2401.0,2588.202962,2024-09-16
161024,2024-09-16,1450.207275,1625.812814,3773.586249,2401.0,4259.607525,2024-09-16
161028,2024-09-16,1730.573632,3010.611661,10687.380187,2401.0,12163.811098,2024-09-16
164402,2024-09-16,1365.366478,2027.745229,4325.305169,2401.0,5870.965855,2024-09-16
164906,2024-09-16,1507.072772,4448.688822,9415.812895,2401.0,7268.98345,2024-09-16
166016,2024-09-16,3952.268422,5094.167072,3916.990783,2696.992609,3474.767936,2024-09-16
168204,2024-09-16,1525.248782,3434.135657,4322.479464,2401.0,6691.833185,2024-09-16
530028,2024-09-16,6332.974297,8304.466809,5036.676426,3504.437839,3394.941767,2024-09-16
000086,2024-09-17,3059.567368,1349.977361,4085.120236,3209.151657,2935.764689,2024-09-17
000192,2024-09-17,2259.839339,2799.824379,2785.295893,2488.596858,2626.349981,2024-09-17
000385,2024-09-17,1591.680782,3136.683804,2441.266298,2405.944984,2444.092003,2024-09-17
000402,2024-09-17,1583.08997,2140.0323,2587.496536,2446.917708,2539.45955,2024-09-17
000965,2024-09-17,1360.012474,1435.386093,2432.082756,2401.0,2458.220528,2024-09-17
001016,2024-09-17,1389.722085,1718.942656,3205.619525,2401.0,2673.680542,2024-09-17
001316,2024-09-17,1671.081473,3173.335913,3435.208064,2691.341198,2925.168295,2024-09-17
001338,2024-09-17,2058.339606,3895.6459,3324.299139,2648.249196,3074.930665,2024-09-17
001407,2024-09-17,1349.977361,1355.21004,2415.834952,2401.0,2419.367083,2024-09-17
001480,2024-09-17,1947.712284,1644.479759,3087.646338,2401.0,3482.538625,2024-09-17
050027,2024-09-17,8350.414269,6556.187478,4993.584423,3175.949622,3861.183107,2024-09-17
100050,2024-09-17,2099.915961,1787.059494,4458.819734,3024.067973,3688.10867,2024-09-17
160717,2024-09-17,1501.701049,1360.099444,2651.781327,2401.0,2591.735094,2024-09-17
161024,2024-09-17,1352.475383,1604.186391,3676.80585,2401.0,3972.092032,2024-09-17
161028,2024-09-17,1799.103049,4345.445892,10264.937275,2401.0,10430.241023,2024-09-17
164402,2024-09-17,1417.413988,2048.550177,4208.744834,2401.0,5240.833619,2024-09-17
164906,2024-09-17,1799.43695,3618.002442,9788.805967,2401.0,7194.102265,2024-09-17
166016,2024-09-17,5287.85504,6049.974993,4004.587641,2700.52474,3420.373113,2024-09-17
168204,2024-09-17,1579.9216,1853.70407,4224.286212,2401.0,6048.27885,2024-09-17
530028,2024-09-17,7048.5516,11108.695434,5016.190064,3485.36433,3314.409172,2024-09-17
000086,2024-09-18,4373.483617,1350.033661,7182.799445,4406.54419,5401.192383,2024-09-18
000192,2024-09-18,11727.086454,6052.612276,3666.915882,2638.359228,4168.478536,2024-09-18
000385,2024-09-18,2706.132184,2843.337216,2528.156729,2412.30282,2714.653265,2024-09-18
000402,2024-09-18,3903.191173,5289.427981,3020.535842,2527.450303,3197.848836,2024-09-18
000965,2024-09-18,3069.098758,1874.529934,2506.257515,2401.0,2803.662976,2024-09-18
001016,2024-09-18,3889.176727,1856.603564,4676.399027,2401.0,4961.795241,2024-09-18
001316,2024-09-18,6057.434271,17220.853763,5916.177136,3115.903389,6272.215978,2024-09-18
001338,2024-09-18,5972.184524,11490.13155,5429.449434,3068.572828,7721.096265,2024-09-18
001407,2024-09-18,1353.553705,1450.889003,2453.275544,2401.706426,2535.927418,2024-09-18
001480,2024-09-18,2825.261289,3715.394961,5827.167426,2401.0,14244.9429,2024-09-18
050027,2024-09-18,26928.250215,18395.069613,9992.96316,4399.479927,9287.243313,2024-09-18
